,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,labels,neighborhood,parkingSpace.parkingSpacePrice,newDevelopmentFinished
30,98916646,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/af/dc/1027649971.jpg,l44,34,4,229000.0,duplex,sale,89.0,True,2,2,"Laureano Mediante, 4",A Coruña,A Coruña,Los Castros - Castrillón,es,43.3531315,-8.3945353,True,https://www.idealista.com/inmueble/98916646/,2706,"Piso tipo dúplex al lado de Avenida de Oza muy cerca de la Gaiteira y a cinco minutos a pie de la Plaza de Cuatro Caminos. Ubicación todos los servicios, colegios, comercios, transporte público y cercano a los Parque de Europa y San Diego. A menos de cinco minutos en coche de los hospitales. Totalmente exterior y muy luminoso dada su altura y grandes ventanales. Perfecto estado de conservación, para entrar a vivir. En planta baja (planta cuarta) está la zona de día, con el salón con dos ventanales Climalit y vistas despejadas, la amplia cocina con muchísima capacidad de almacenamiento y con todos los electrodomésticos, el tendedero cubierto también con gran ventanal que le da a la cocina mucha luz. Tiene además en planta baja un amplio hall de entrada y un baño completo con mueble bajolavavo y ducha. En planta alta (planta quinta) hay otro baño completo, en esta ocasión con bañera de hidromasaje, y dos dormitorios con armarios empotrados (el dormitorio principal tiene además un mueble a medida debajo de la ventana). Desde las ventanas Velux hay vistas a la Ría. La ventana Velux del dormitorio principal tiene persiana motorizada. Calefacción hilo radiante con termostato individual en cada una de las estancias. Zona comunitaria con barbacoa, bancos y mesa de picnic. Plaza de garaje doble (para dos coches), véase la foto del garaje donde se observa como caben dos coches amplios de manera holgada. Si desea visitarlo, sin coste ni compromiso, póngase en contacto con nosotros, nos adaptamos a su disponibilidad horaria, incluídos los fines de semana.",False,good,False,True,2573.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña","Dúplex en Laureano Mediante, 4",True,True,duplex,,,,
31,97703375,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/03/13/987630339.jpg,VENC1794,19,2,195000.0,flat,sale,107.0,True,3,2,Juan Castro Mosquera,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3585077,-8.4105059,False,https://www.idealista.com/inmueble/97703375/,2303,"Excelente vivienda rehabilitada hace 4 años (bajantes, cubierta…). Se encuentra ubicada a escasos metros del Palacio de la Ópera. Se trata de un 2º piso sin ascensor con una única vivienda por planta. Mantiene elementos constructivos característicos de origen como techos altos y cornisas. El inmueble se encuentra en un magnífico estado de conservación. Piso de 95m² útiles y muy soleado (orientación Este-Oeste). Dispone de 3 dormitorios (el dormitorio principal con baño en suite), 2 baños, amplio salón-comedor y cocina totalmente equipada y amueblada. Pequeño y práctico cuarto independiente que se viene utilizando como zona de lavandería y trastero. Carpintería en madera de roble. Ventanas con doble acristalamiento tipo climalit, con apertura oscilobatiente y rotura de puente térmico. Zona con todos los servicios. Urbenorte.",True,good,False,False,1822.0,True,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña",Piso en Juan Castro Mosquera,,,,,Falperra-Santa Lucía,,
32,99160806,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/30/c5/1035533265.jpg,e40,29,1,154000.0,flat,sale,92.0,True,3,1,"Entrepeñas, 40",A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3635037,-8.4211853,True,https://www.idealista.com/inmueble/99160806/,2389,"Piso semireformado en Agra de Orzán, al lado de la calle Villa de Negreira y entre la Ronda de Nelle y Ronda de Outeiro.  Hace tres años se reformó el baño, la electricidad, la fontanería, se puso gas natural y ventanas Climalit.  Cuenta con tres dormitorios, uno de ellos en habitación italiana actualmente habilitado como vestidor con gran armario empotrado.  Un baño reformado con amplio plato de ducha y un aseo.  Gran cocina con acceso a la terraza. La terraza de 23 metros cuadrados. Calefacción gas natural.  1º con ascensor.  Comunidad: 135€ al trimestre.",False,good,False,True,1674.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña","Piso en Entrepeñas, 40",,,,,,,
33,97403097,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/d2/2c/1038351343.jpg,VE2195,16,bj,177000.0,duplex,sale,81.0,True,2,1,Calle Santo Tomás,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3795403,-8.3994793,False,https://www.idealista.com/inmueble/97403097/,260,"Precioso dúplex en Santo Tomás (Monte Alto), con todos los servicios en las inmediaciones, parque infantil a escasos metros, supermercados, varias paradas de bus cercanas, colegios, guarderías y centro médico.   Distribuido en, dos habitaciones y un baño con plato de ducha, cocina americana totalmente equipada y zona de salón-comedor con una pared de piedra y altos techos, lo que aportan a la vivienda luminosidad.   Patio cubierto con doble puerta de acceso y zona de lavandería/trastero independiente. No dudes en visitarlo y aprovechar la oportunidad para vivir en Monte Alto.",False,good,False,True,2185.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Dúplex en Calle Santo Tomás,,,duplex,,,,
34,88716292,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/d1/34/982843194.jpg,VENC1426,20,8,280000.0,penthouse,sale,71.0,True,2,2,Julio Rodríguez Yordi,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3693442,-8.4177082,False,https://www.idealista.com/inmueble/88716292/,1785,"Ático a estrenar en zona Estadio de Riazor, 64 m² útiles, 2 dormitorios, 2 baños, cocina amueblada y equipada con todos los electrodomésticos, cuarto de lavandería, plaza de garaje y trastero. Fachada ventilada, carpintería en aluminio anodinado, perfiles con rotura de puente térmico, persianas motorizadas, calefacción de gas ciudad en suelo radiante, paneles solares. Tarima flotante, alicatados de primera calidad, telecomunicaciones domótica, cable de datos, fibra óptica. Urbenorte.",False,good,False,True,3944.0,True,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Ático en Julio Rodríguez Yordi,True,True,penthouse,,,,
35,98684964,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/1e/ff/1020384822.jpg,VENC1842,27,11,284000.0,flat,sale,136.0,True,4,2,"Cuesta DE LA PALLOZA, 5",A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3583195,-8.4035521,True,https://www.idealista.com/inmueble/98684964/,2149,"Vivienda MUY SOLEADA de 4 dormitorios con vistas despejadas, ubicada en una planta 11 en un emblemático y característico edificio de Cuatro Caminos, zona que se encuentra en pleno auge y que se ha convertido en una de las más demandadas de la ciudad. Cuenta con orientación Este-Oeste lo que nos permite disfrutar del sol a lo largo de todo el día. Se encuentra ubicada a escasos metros de la Plaza de la Palloza, de la fuente de Cuatro Caminos y de El Corte Inglés. La zona cuenta con todo tipo de servicios, zonas verdes y peatonales, así como numerosos locales de ocio. La vivienda tiene una superficie de 120m² útiles y una bonita distribución que le otorga al inmueble múltiples posibilidades para llevar a cabo una reforma personalizada. Dispone de 4 dormitorios, amplio salón-comedor de 40m² útiles, 2 baños, cocina con zona de office con aseo y cuarto de servicio, así como zona de lavandería independiente. Dispone de calefacción central de gasóleo con contador individual. Amplios ventanales de aluminio. Suelos de parqué. El edificio dispone de conserje. Urbenorte.",True,renew,False,True,2088.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña","Piso en Cuesta DE LA PALLOZA, 5",,,,,,,
36,98569854,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/16/8a/1016673689.jpg,5203BD,17,3,94000.0,flat,sale,88.0,True,4,1,Calle Cartagena,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3542737,-8.3953593,False,https://www.idealista.com/inmueble/98569854/,2573,"Te presentamos este luminoso piso exterior en La Gaiteira a un paso del Corte Inglés que cuenta con 4 habitaciones de las cuales una es doble con vestidor y otras dos individuales, y la última con distribución italiana. Amplio salón-comedor exterior, cocina independiente exterior, un cuarto de baño. Agua caliente por butano. Suelo de plaqueta cerámica con parquet en una de las habitaciones. Cuenta con amplio balcón exterior. No dispone de ascensor.  Perfectamente comunicado con colegios e institutos y todo tipo de servicios como centro de salud, transporte público, supermercados, farmacias, parques...",False,renew,False,False,1068.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Calle Cartagena,,,,,,,
37,97500353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/d0/5e/984285042.jpg,P001404,24,1,151200.0,flat,sale,72.0,True,2,2,Calle Blanco White,A Coruña,A Coruña,Someso - Matogrande,es,43.346711,-8.4166387,False,https://www.idealista.com/inmueble/97500353/,3703,"Piso en venta en A Coruña. Vivienda de 72 metros cuadrados aproximados, cuenta con salón comedor, dos dormitorios, dos baños y cocina independiente sin amueblar. Pertenece a una promoción de viviendas de dos y tres dormitorios, algunos de ellos con terraza o balcón, con precios desde 136.200€ Ubicado cerca de la estación de tren con paradas de bus urbano próximas. Fotos genéricas de la promoción. Impuestos no incluidos Publicación a título informativo, no vinculante ni contractual, puede contener errores o estar sujeto a variaciones.",False,good,False,True,2100.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Blanco White,True,True,,,,,
38,99081869,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/37/36/1032925012.jpg,,25,1,285000.0,flat,sale,78.0,True,2,2,Calle Cubelos,A Coruña,Oleiros,Perillo,es,43.33786,-8.37292,False,https://www.idealista.com/inmueble/99081869/,4849,"Fantástico piso con unas inmejorables vistas a la preciosa playa de Santa Cristina y a la ciudad de La Coruña, a un paseo a la playa, muy próxima a la también conocida playa de Bastiagueiro, famosa por su ambiente surfero, familiar, donde pasear, bañarse o practicar cualquier deporte. Lo primero que nos llama la atención al entrar en esta vivienda son las vistas y la fantástica luminosidad, es espectacular!  El piso consta de un amplio distribuidor de entrada por el cual se accede al salón - comedor con grandes ventanales con vistas a la playa y unas preciosas puestas de sol, cocina equipada con electrodomésticos y con vistas también al mar, . El resto de la vivienda la componen dos dormitorios con armarios empotrados y dos cuartos de baño, ( uno de ellos incorporado al dormitorio principal ).  Plaza de garaje y trastero incluido en el precio de venta. Llámenos para más información o reserva de cita para organizar una visita.",False,good,False,True,3654.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Calle Cubelos,True,True,,,,,
39,99164019,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/d3/b5/1037688852.jpg,E1235,35,10,230000.0,flat,sale,90.0,True,3,1,Calle Mauricio Farto Parra,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3832747,-8.4017262,False,https://www.idealista.com/inmueble/99164019/,713,"Fantástico piso de tres dormitorios con impresionantes vistas a la Torre de Hércules y al mar en calle Mauricio Farto Parra, 15002, A Coruña, en la residencial zona del MONTE ALTO.  Hablamos de una planta completamente exterior, muy soleada y luminosa por su altura. La vivienda cuenta con 3 dormitorios, dos cuartos de baño, un amplio salón comedor, un pequeño cuartito para almacenaje, cocina completamente amueblada y equipada, y un pequeño cuarto al fondo de la vivienda para distintos usos. Hablamos de un edificio con ascensor y acceso a personas con movilidad reducida. Ubicado en una de las zonas residenciales más demandas del momento con todos los servicios al alcance. La vivienda cuenta entre sus características con calefacción de gas natural individual, armarios empotrados, antena tv, suelo parqué, y ventanas climalit.  Destacan sus imponentes y panorámicas vistas a la torre de hércules, paseo marítimo y al mar desde varias estancias de la vivienda. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2556.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Mauricio Farto Parra,,,,,,,
40,99123668,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/c9/3c/1034321390.jpg,701801,25,6,289000.0,flat,sale,125.0,True,4,2,Calle Mendaña de Neyra,A Coruña,A Coruña,Someso - Matogrande,es,43.3404039,-8.4100527,False,https://www.idealista.com/inmueble/99123668/,4207,"Ref. 701801 Best House. EXTERIOR CON TERRAZA a un paso de Expocoruña encontramos esta vivienda exterior muy soleada con una acogedora terraza. La vivienda ha sido actualizada, se entrega recién pintada y suelos pulidos. Para entrar a vivir. Se distribuye en:  Amplio salón comedor de doble altura, con salida directa a terraza (8 m2 aprox. ) con sol todo el día, espaciosa cocina, actualizada, con todos los electrodomésticos, columna de calor (horno + micro), frigo-combi, lavavajillas, placa vitro con mucha capacidad de almacenamiento; tiene anexo una zona de lavandería y tendedero. Completan la vivienda cuatro extraordinarios dormitorios, tres de ellos en planta, otro en dúplex (actualmente como despacho), 3 con grandes armarios, dos baños uno de ellos incorporado en dormitorio principal. Cabe destacar su orientación con sol todo el día, vistas despejadas, aislamiento con ventanas de de doble cristal, gran capacidad de armarios, realmente extraordinarios. Plaza de garaje y trastero. Se encuentra en zona consolidada, con los principales servicios del día a día a pie de puerta. Muy bien comunicada y con fácil acceso a las principales arterias de la ciudad en cualquier dirección. LLAMANOS, VEN A VISITARLA Y TE ENCANTARÁ!",False,good,False,True,2312.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Mendaña de Neyra,True,True,,,,,
41,99128473,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ae/f4/50/1034483316.jpg,1549,44,4,209000.0,duplex,sale,108.0,True,3,2,Buenavista,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3514335,-8.3879312,False,https://www.idealista.com/inmueble/99128473/,3000,"Ref. - 1549 Se vende maravilloso dúplex en la calle Buenavista. En la planta baja tiene salón, cocina y un baño y en la superior tres dormitorios y otro baño. Calefacción central y agua caliente de butano. El edificio dispone de ascensor. El precio incluye la plaza de garaje y trastero. Gastos de comunidad 74 euros. ÁTICO, tu inmobiliaria de confianza en A Coruña. Este anuncio no es contractual ni vinculante, puede contener errores o sufrir variaciones. Más inmuebles en.",False,good,False,True,1935.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Dúplex en Buenavista,True,True,duplex,,,,
42,99139342,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/6d/9e/1034814901.jpg,E1234,32,1,199000.0,flat,sale,114.0,True,3,2,Calle Doutor Fleming,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3612093,-8.4067353,False,https://www.idealista.com/inmueble/99139342/,1908,"Amplio piso con terraza en Calle Doctor Fleming, 15005, A Coruña. En la zona del JUAN FLOREZ, hablamos de una planta 1 que tiene 114 m2 de los cuales 107 m2 son útiles y dispone de 3 habitaciones y 2 baños. Accedemos a la vivienda a un amplio hall recibidor, encontrando a mano derecha el dormitorio principal y de frente el amplio salón comedor. Entrando a mano izquierda discurre un pasillo con dos cuartos de baño a mano izquierda, y un amplio dormitorio con italiana a mano derecha. Al fondo una tercera zona de estar con acceso directo a la cocina, completamente amueblada y equipada.  A través de la cocina tenemos la puerta de acceso al amplio patio terraza de uso exclusivo de aproximadamente 30m2. con muchas opciones de aprovechamiento. Una vivienda que cuenta además con zona de tendedero y lavadero, armarios empotrados, suelo de parqué y tarima; Agua caliente por Gas Natural y calefacción eléctrica individual. Ubicado en zona céntrica, barrio de Santa Lucía, próximo a Juan Florez y a Cuatro Caminos. Zona con todos los servicios, supermercado, farmacia, mercado y próximamente centro de salud. Es una zona de gran proyección urbanística siendo inmediata la remodelación del mercado para convertirse en ambulatorio, centro cívico y comercial. Próximo a la entrada y salida de la ciudad. Actualmente el edificio no cuenta con ascensor pero sí se están realizando diversos estudios para analizar y valorar las posibilidades de su instalación. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,False,1746.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña",Piso en Calle Doutor Fleming,,,,,Falperra-Santa Lucía,,
43,99123555,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/86/58/1034320507.jpg,701797,31,10,198000.0,flat,sale,78.0,True,2,2,Calle José Pascual López-Cortón,A Coruña,A Coruña,Someso - Matogrande,es,43.3359648,-8.4116046,False,https://www.idealista.com/inmueble/99123555/,4716,"Ref. 701797 Best House. SOMESO - TORRE URBIS. Al lado del centro comercial Espacio Coruña disponemos de esta vivienda, como nueva, exterior y soleada. Con dos dormitorios dobles, espaciosos, con armarios empotrados un amplio salón comedor con vistas despejadas, la cocina independiente, amueblada y con electrodomésticos: vitrocerámica, frigo-combi, columna de calor, cuenta con tendedero cubierto, a modo zona lavandería, dos baños, uno con bañera, y uno de ellos incorporado en dormitorio principal. Edificación actual, con ventanas de doble cristal y apertura oscilobatiente. Mucho servicio de armario, uno extra en pasillo. Plaza de garaje muy cómoda y trastero. En edifico con gimnasio, sauna y baño turco de uso exclusivo de los vecinos y piscina climatizada. En una zona a un paso de Matogrande y del Campus de Elviña; muy cómoda para conectar con los principales polígonos industriales y con las principales arterias de entrada y salida de la ciudad. A su vez comunicada con el centro con varias líneas de buses y parada de taxi al lado de la vivienda. LLÁMANOS Y VEN A DISFRUTAR DE ESTA EXCELENTE VIVIENDA!",False,good,False,True,2538.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle José Pascual López-Cortón,True,True,,,,,
44,85382212,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/80/7e/737353787.jpg,Arenalatico,30,6,248000.0,penthouse,sale,88.0,True,2,2,Arenal,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3774371,-8.4013125,False,https://www.idealista.com/inmueble/85382212/,226,"ÁTICO SEMINUEVO CON TERRAZA GARAJE Y TRASTERO.  Situado en una planta sexta en Calle Arenal, en la parte de la calle más cercana a la Avenida de Hércules y con todos los servicios en la puerta incluida una parada de buses con una conexión magnífica. El ático consta de dos dormitorios dobles con armarios empotrados y el principal en suite. Muy luminosos y tranquilos. Cocina independiente amueblada con electrodomésticos y espacio para mesa, salón al frente del edificio con un tamaño de 21 m2 con salida a la terraza.  Calefacción eléctrica, madera lacada. Conservado en muy buen estado. Ven a verlo con nosotras, tenemos llave y estamos deseando mostrárselo.",True,good,False,True,2818.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Ático en Arenal,True,True,penthouse,,,,
45,99132029,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/de/f7/1034583529.jpg,E1233,31,bj,228000.0,flat,sale,97.0,True,2,2,Ronda de Monte Alto,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.38053,-8.4043699,False,https://www.idealista.com/inmueble/99132029/,593,"Este piso se encuentra en Ronda de Monte Alto, 15002, A Coruña, La Coruña, en la zona del MONTEALTO, en la planta bajo. Es un piso, construido en el año 2012, que tiene 97 m2 de los cuales 68 m2 son útiles y dispone de 2 habitaciones y 2 baños. Fantástico piso en A Coruña, en Ronda de Monte Alto, 15002 Es un piso, construido en el año 2012, que tiene 97 m2 de los cuales 68 m2 son útiles y dispone de 2 habitaciones y 2 baños. Cuenta además con un amplio salón-comedor con cocina americana, amueblada.  Dispone de hilo musical y domótica. Está situado en el casco urbano de la ciudad de A Coruña, con unas bonitas vistas, próximo a la Torre de Hércules y la Playa das Lapas. La vivienda está situada en una zona muy tranquila cerca de centros de ocio, servicios básicos, restaurantes, zonas verdes, paradas de autobús y a escasos minutos de la playa. Con acceso a la AC-10. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2351.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Ronda de Monte Alto,,,,,,,
46,99147440,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/52/ac/1035104651.jpg,sanpedro,31,1,160000.0,flat,sale,80.0,True,2,2,Carretera de Visma a Mazaido,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.368999,-8.4303908,False,https://www.idealista.com/inmueble/99147440/,2736,"REFORMADO A ESTRENAR Y CON VISTAS AL MAR. Piso en planta primera con vistas despejadas, totalmente reformado con acabados actuales, ¡lo estrenarás tú! . Es muy luminoso gracias a que es un edificio en esquina que destaca por su gran cantidad de ventanales a tres calles, es totalmente exterior a excepción del baño en suite. Cuenta con dos amplios dormitorios dobles con armarios empotrados lacados en blanco, siendo uno suite. El secundario tiene un bonito mueble escritorio a medida ideal para los niños o para teletrabajar. Los dos baños son completos, modernos y prácticos, cocina exterior nueva con electrodomésticos a estrenar también y espacio para mesa. Un cuarto de lavandería ideal para la ropa blanca donde se ubica el termo. Amplio trastero y plaza de garaje muy cómoda. Ha estado alquilado en 600 euros sin la reforma por lo que es una compra interesante en rentabilidad. No dude en llamarnos para tener más información. Tenemos llaves y una amplia disponibilidad para mostrárselo.",True,good,False,False,2000.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Carretera de Visma a Mazaido,True,True,,,,,
47,98986790,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/01/12/1032232801.jpg,21226,33,3,250000.0,flat,sale,73.0,True,2,2,Calle Ciudad de Lugo,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3655277,-8.4114623,False,https://www.idealista.com/inmueble/98986790/,1675,"Se vende piso de 65 metros cuadrados en A Coruña, Ciudad de Lugo con muchísima luz en todas las estancias del inmueble aprovechando los techos altos del mismo. La vivienda ha sido reformada al detalle, con un diseño muy acogedor y moderno, respetando las molduras originales de la misma. Salón exterior con amplio ventanal a la calle principal. Desde el salón accedemos a una habitación con armario empotrado, ideal para invitados o para una zona de trabajo con mucha luz. Cocina independiente con puerta corredera de hierro negro y cristal. En el pasillo posterior, nos encontramos el baño de invitados, con plato de ducha y todos los detalles cuidados al máximo. Para terminar accedemos al dormitorio principal con baño en suite, con un armario empotrado de dos cuerpos. Calefacción eléctrica, suelos de madera de roble y ventanas oscilobatientes. Tercero sin ascensor.",False,good,False,False,3425.0,False,False,False,False,False,False,flat,"Juan Flórez-San Pablo, A Coruña",Piso en Calle Ciudad de Lugo,,,,,Juan Flórez-San Pablo,,
48,97156872,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/96/fe/984471402.jpg,,24,5,210000.0,flat,sale,100.0,True,3,2,"Juan Flórez, 104",A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3610012,-8.4074838,True,https://www.idealista.com/inmueble/97156872/,1951,"PISO EN VENTA CON ASCENSOR Y EXTERIOR EN JUAN FLOREZ. Esta propiedad esta en pleno corazón de La Coruña, con todos los servicios al lado, colegios, supermercados, tiendas, cafeterías, farmacias, etc. Cerca del Palacio de La Opera, Cerca del Parque de Santa Margarita para poder pasear rodeado de naturaleza estando en la ciudad. También próximo al paseo marítimo de Riazor. De comunidad se pagan 50 euros. La vivienda tiene tres dormitorios con sus armarios empotrados y dos baños, uno con bañera y el otro tiene plato de ducha, salón y cocina. Necesita alguna reforma. La vivienda es por su orientación sur, soleada. Aproveche esta oportunidad, para vivir o como inversión Llámenos, estaremos encantados de poder atenderle..",False,good,False,True,2100.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña","Piso en Juan Flórez, 104",,,,,Falperra-Santa Lucía,,
49,98620512,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/ea/28/1018287139.jpg,,47,,230000.0,chalet,sale,122.0,False,4,2,Calle Eiris de Arriba s/n,A Coruña,A Coruña,Eirís,es,43.342639,-8.3948056,True,https://www.idealista.com/inmueble/98620512/,3865,"EXCELENTE OPORTUNIDAD DE COMPRAR CASA EN EIRIS. Se trata de una casa adosada, q comunica sólo por una pared con la casa de al lado, los demás frentes son independientes. Es una buena oportunidad para inversionistas, pues la casa es una sola, pero esta dividida en dos, de forma q son independientes.  La planta baja tiene: Un dormitorio, un baño con bañera y cocina americana amueblada con todos los electrodomésticos excepto, lavavajillas, q no tiene. La planta primera: tiene tres dormitorios, un baño y cocina americana amueblada con electrodomésticos Es ideal como decía para inversionistas, están las dos alquiladas.  Y también se puede vivir en una y la otra dejarla alquilada. Si lo q prefiere, es la casa para vivir usted, es fácil recuperar la escalera interior q antes las unía Además, tiene un jardín privado de 115 metros cuadrados. También disponemos de dos bodegas. El aparcamiento podría ser: tanto delante de la vivienda como dentro de la parcela.  La zona es un privilegio, por la tranquilidad q da, el de vivir en el campo, pero prácticamente dentro del casco urbano. Si lo desea, llamenos, estaremos encantados de atenderle. Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo y no contractual.",False,good,False,,1885.0,False,False,False,False,False,False,chalet,"Eirís, A Coruña",Chalet adosado en Calle Eiris de Arriba s/n,True,True,terracedHouse,,,,
0,97156872,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/96/fe/984471402.jpg,,24,5,210000.0,flat,sale,100.0,True,3,2,"Juan Flórez, 104",A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3610012,-8.4074838,True,https://www.idealista.com/inmueble/97156872/,1951,"PISO EN VENTA CON ASCENSOR Y EXTERIOR EN JUAN FLOREZ. Esta propiedad esta en pleno corazón de La Coruña, con todos los servicios al lado, colegios, supermercados, tiendas, cafeterías, farmacias, etc. Cerca del Palacio de La Opera, Cerca del Parque de Santa Margarita para poder pasear rodeado de naturaleza estando en la ciudad. También próximo al paseo marítimo de Riazor. De comunidad se pagan 50 euros. La vivienda tiene tres dormitorios con sus armarios empotrados y dos baños, uno con bañera y el otro tiene plato de ducha, salón y cocina. Necesita alguna reforma. La vivienda es por su orientación sur, soleada. Aproveche esta oportunidad, para vivir o como inversión Llámenos, estaremos encantados de poder atenderle..",False,good,False,True,2100.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña","Piso en Juan Flórez, 104",,,,,Falperra-Santa Lucía,,
