,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,detailedType.subTypology,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,newDevelopmentFinished
29,98199627,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/1c/64/1003767861.jpg,LAGOAS,32,2,180000.0,flat,sale,76.0,True,2,1,Lagoas,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3812286,-8.4070767,False,https://www.idealista.com/inmueble/98199627/,817,"PISO CON FANTÁSTICO GARAJE EN EL PROPIO EDIFICIO! La vivienda del año 91 se encuentra en un edificio muy bien conservado y cuidado en una calle muy tranquila, pero a escasos metros de la Avenida de Hércules donde dispones de todos los servicios necesarios para el día a día. Cuenta con un buen salón-comedor que recibe mucha luz gracias a su amplio ventanal, cocina independiente equipada con muebles y electrodomésticos, con espacio para mesa de cocina amplia, tiene ventana a patio manzana por lo que es luminosa. Dos dormitorios ambos con espacio para camas dobles y el principal con armario empotrado de obra en madera maciza y un baño con bañera. Se encuentra en perfecto estado de funcionamiento, pero sería ideal barnizar el suelo que es de madera maciza y hacer alguna actualización en la cocina. Disfrute de un entorno tranquilo, familiar, bien comunicado, con todos los servicios a su alcance y a un paso de las mejores playas, del paseo marítimo y a Torre de Hércules. Suelos de parquet, ventanales de aluminio blanco, un cómodo trastero y lo más dificil de encontrar en el barrio: un buen garaje en el propio edificio. LlámNOA y ven a verlo con nosotras, estamos deseando informarle sobre esta propiedad y tenemos llaves para mostrarla con total disponibilidad. Si eres inversor te la alquilamos gratuitamente, llámamos.",True,good,False,True,2368.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Lagoas,,,,True,True,,
30,98144344,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/c6/5a/1002468443.jpg,VENC1816,20,6,160000.0,penthouse,sale,60.0,True,2,2,Villa de Negreira,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3654627,-8.4215001,False,https://www.idealista.com/inmueble/98144344/,2276,"Acogedor y soleado ático de 51m² útiles, con orientación sur en la calle Villa de Negreira. Cuenta con una buena ubicación ya que se encuentra muy próximo a Ciudad Jardín, al estadio de Riazor, Paseo de los Puentes y al Hospital HM Modelo. Zona con todo tipo de servicios y muy bien comunicada. La vivienda dispone de salón con cocina americana totalmente equipada, dormitorio principal con amplios ventanales y con salida a balcón, 2 baños completos, una práctica despensa, trastero y terraza comunitaria. Sistema de calefacción a base de paneles radiantes eléctricos (calor verde). Agua caliente por térmico eléctrico. Ventanas de aluminio con apertura oscilobatiente. Urbenorte.",True,good,False,True,2667.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Ático en Villa de Negreira,,penthouse,,,,,
31,97902075,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/2a/8e/994436906.jpg,E1177,27,6,174900.0,penthouse,sale,105.0,True,2,1,Calle Borrallón,A Coruña,A Coruña,Os Mallos,es,43.3538933,-8.4129806,False,https://www.idealista.com/inmueble/97902075/,2853,"Soleado Ático con 3 terrazas en la zona de Os Mallos. Hoy os presentamos este fantástico piso de dos domitorios y un cuarto de baño, de aproximadamente 75m2 y que cuenta además con salón, cocina independiente, zona de lavandería, trastero y tres soleadas terrazas. Accedemos a la vivienda a través de un hall recibidor que comunica directamente con el salón comedor. A mano izquierda encontramos la cocina, completamente amueblada y equipada, que cuenta con una terraza independiente y comunica a su vez con un cuarto con posibilidad de reacondicionameinto, utilizado actualmente como cuato de armarios y lavandería. Desde el salón a mano de derecha nos movemos hacia la otra parte de la vivienda pasando por la impresionante terraza principal con posibilidad de cerramiento acristalado dejándola integrada con el resto de la vivienda.  Al fondo tenemos un primer dormitorio seguido por un completo cuarto de baño y finalmente el dormitorio pricipal que cuenta además con terraza.  Una vivienda que destaca por su luminosidad y sus espacios abiertos en un edificio que data de 2004 y que cuenta con ascensor, trastero, suelos de parqué, calefaccion individual, videoportero, ventanas climalit y armarios empotrados. Aunque no cuenta con plaza de garaje, sí hay la posibilidad de adquirir una en el mismo edificio y edificios colindantes. En una zona residencial que cuenta con todos los servicios. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en OFRECEMOS SOLUCIONES, NO PROMESAS.",False,good,False,True,1666.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Ático en Calle Borrallón,,penthouse,,,,,
32,98481039,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/f5/46/1013722117.jpg,E1198,24,4,200000.0,flat,sale,82.0,True,3,1,Calle San Sebastian,A Coruña,A Coruña,Sagrada Familia,es,43.3599416,-8.4168735,False,https://www.idealista.com/inmueble/98481039/,2434,"Os presentamos esta fantástica promoción de viviendas desde un dormitorio en un edificio completamente rehabilitado con todas sus viviendas a estrenar; recien reformadas con las mejores calidades, completamente exteriores, soleadas y luminosas. Nos encontramos en la calle San Sebastián, 15007, A Coruña, en las inmediaciones de la ronda de Nelle, en una zona residencial con todos los servicios y comodidades. Concretamente os hablamos de las viviendas disponibles con 3 dormitorios que cuentan con 82m2 de los cuales 79m2 serían útiles. Accedemos a la vivienda a un amplio salón comedor con cocina americana completamente equipada y amueblada. A mano izquierda dejamos dos dormitorios con armarios empotrados y a mano derecha el domitorio principal y el amplio cuarto de baño con doble puerta. Una comunicada con el dormitorio y la otra directamente con el salón.  Cuenta además con ascensor, calefacción gas natural individual, acceso personas con movilidad reducida y ventanas climalit. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2439.0,False,False,False,False,False,False,flat,"Sagrada Familia, A Coruña",Piso en Calle San Sebastian,,,,,,,
33,98722820,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/e0/d3/1023506208.jpg,E1218,21,1,181000.0,flat,sale,79.0,True,1,1,Calle Eladio Rodríguez González,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3622301,-8.4132734,False,https://www.idealista.com/inmueble/98722820/,2056,"Este piso a estrenar se encuentra en Rúa Eladio Rodríguez González, 15005, A Coruña, A Coruña, en la zona del PARQUE SANTA MARGARITA. Hablamos un piso que tiene 79m2 de los cuales 54m2 son útiles y cuenta con 1 dormitorio y 1 cuarto de baño. Un piso a estrenar que también cuenta con plaza garaje, ascensor, suelo parquet, garaje, ventanas climalit, acceso personas con movilidad reducida, estructura de hormigón y exterior.  Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2291.0,False,False,False,False,False,False,flat,"Paseo de los Puentes-Santa Margarita, A Coruña",Piso en Calle Eladio Rodríguez González,,,Paseo de los Puentes-Santa Margarita,True,True,,
34,98020353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/10/16/998450771.jpg,hercules3d,31,3,155000.0,flat,sale,86.0,True,3,1,Avenida Hércules,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3791778,-8.4008789,False,https://www.idealista.com/inmueble/98020353/,282,"REFORMADO CON TRES DORMITORIOS Y ORIENTACIÓN SUR EN AVENIDA DE HÉRCULES. El piso se encuentra semi reformado. Consta de salón-comedor amplio con grandes ventanales que lo convierten en una estancia muy lumisosa y cálida. Tres dormitorios de buen tamaño y cocina reformada totalmente equipada con electrodomésticos nuevos en inox y baño con plato de ducha de buen tamaño y con acabados moderno. Calefacción individual y caldera nueva de gas natural, tuberías e instalación eléctrica recién cambiada por reforma de baño y cocina, ventanas climalit oscilobatientes en aluminio blanco en toda la casa. El suelo es de tarima y de parquet. Cuenta con una amplia terraza en la cubierta del edificio para disfrute de todos los vecinos. Muy cerca de la playa de Matadero una de las mejores playas urbanas de la ciudad, a un paso de la Plaza de España y del centro. Tenemos plaza de garaje en las inmediaciones en alquiler en nuestras obras y dos en venta. LLámenos, no lo dude. Estamos deseando atenderle.",False,good,False,False,1802.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Avenida Hércules,,,,True,False,82.0,
35,96796286,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/7b/89/956805736.jpg,cuevas,37,3,139000.0,flat,sale,71.0,True,2,1,CUEVAS,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.375829,-8.3973293,False,https://www.idealista.com/inmueble/96796286/,189,"PISO REFORMADO EN ZONA PLAZA DE ESPAÑA.   Es un piso alto y soleado gracias a su orientación sur y sus amplios ventanales. Tiene dos dormitorios de buen tamaño, un salón comedor amplio ya que se le ha anexado una habitación italiana, un baño con ventana y cocina independiente también exterior. Los acabados son modernos: tarima de roble de lama ancha con rodapié y carpintería en color blanco, la cocina y el baño no han sido actualizados, pero ambos tienen la fontanería renovada y se encuentran en perfecto estado de funcionamiento. Los electrodomésticos son modernos y seminuevos por lo que es una cocina bonita y funcional. Tiene tendedero a patio cubierto, y se vendería amueblado con casi la totalidad de los muebles que se ven en las fotografías. En su entorno nos encontramos toda clase de servicios: tiendas, panaderías, restaurantes y con la Plaza de España a unos metros. Y es que en el comienzo de Monte Alto, uno de los barrios más demandandos no falta nada; el paseo Marítimo está muy cerca y se llega andado a la playa en 5 minutos y además es una calle tranquila. La comunidad está ya mirando la instalación del ascensor desde cota cero. Llámenos para más información, estamos deseando enseñarle este nuevo inmueble en venta de nuestra agencia Ninbú Grupo Inmobiliario. Si precisa vender su inmueble o una hipoteca esteremos encantados de ayudarle, tenemos convenios con las principales entidades bancarias, permite que nuestros clientes disfruten de las mejores condiciones de financiación del mercado con condiciones especiales y ventajosas.",False,good,False,False,1958.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en CUEVAS,,,,,,,
36,98590286,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/17/24/1017324741.jpg,,40,4,165000.0,flat,sale,114.0,True,3,2,"Calle Monasterio de Caaveiro, 8",A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3617263,-8.4253374,True,https://www.idealista.com/inmueble/98590286/,2774,"Inmoriver J&D vende Estupendo piso en la calle Monasterio de Caaveiro, zona con muy buena comunicación y rodeada de todos los servicios. Edificio construido en 1989, portal sin barreras arquitectónicas, dos ascensores. El piso se trata de una cuarta planta muy luminosa y soleada, ya que es exterior. Consta de 114m2 construidos y 85m2 útiles, distribuidos en tres dormitorios dobles, salón comedor, cocina independiente, con zona de lavandería, dos baños completos, uno de ellos en suite con el dormitorio principal. Solo uno de los dormitorios goza de un armario empotrado, el salón comedor tiene unos 25m2. La cocina es bastante amplia y con suficiente espacio para almacenar, y con un cuarto de lavandería anexo muy práctico.  El piso se encuentra en una excelente ubicación y cuenta con todos los servicios a pie de calle. Servicios comerciales, transporte publico, colegios, etc. La vivienda cuenta con trastero en el bajo cubierta. Aprovecha la oportunidad de hacerte con un piso amplio y muy luminoso, venga a visitarlo y le encantará. “Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. El texto que se ofrece está destinado a su uso como instrumento documental. No tiene validez jurídica ninguna”.",True,good,False,True,1447.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña","Piso en Calle Monasterio de Caaveiro, 8",,,,,,,
37,96303150,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/0a/45/943278539.jpg,,22,7,190000.0,flat,sale,87.0,True,3,2,Calle BENITO BLANCO RAJOY,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3538875,-8.4046274,False,https://www.idealista.com/inmueble/96303150/,2649,"Esta vivienda está ubicada en la zona del Corte Inglés. Cuenta con todos los servicios cercanos: parking público, farmacias, zonas comerciales, estación de autobuses y al lado de cuatro caminos. El edificio cuenta con una imponente entrada, con accesos a personas con movilidad reducida, totalmente revestida de mármol y dos ascensores. La primera zona de la vivienda cuenta con un magnífico distribuidor que nos lleva a una cocina cuadrada con iluminación hacia un patio, una zona de comedor y un cuarto de baño. Por otro lado, en la segunda zona se encuentra el salón con vistas a la área comercial. Tiene una orientación sureste con mucha claridad.  La zona de día de la vivienda está perfectamente separada de la zona de noche. Desde el salón se puede acceder a un hall que cuenta con un armario empotrado, un cuarto de baño completo y tres habitaciones. Una de las habitaciones cuenta con vistas a la calle y las otra dos dan hacia patios interiores. Es una magnífica vivienda distribuida que aprovecha totalmente los espacios y permite vivir en una de las mejores zonas de la ciudad. Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo y no contractual.",False,good,False,True,2184.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en Calle BENITO BLANCO RAJOY,,,,,,,
38,96339597,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/d1/01/944381123.jpg,,26,2,99990.0,flat,sale,92.0,True,4,1,"DIEGO DELICADO, 32",A Coruña,A Coruña,Os Mallos,es,43.3550804,-8.4135607,True,https://www.idealista.com/inmueble/96339597/,2753,"INMORIVER J&D VENDE  Piso de 86m2 distribuido en 4 dormitorios bastante espaciosos (dos habitaciónes tipo italiana comunicada al salón y otra que divide a 2 habitaciones), salón amplio con vista a la avenida de Arteixo, ventanas climalit, Baño con bañera, cocina independiente con ventana.  Es una segunda planta sin ascensor a la que se accede muy fácilmente. Con una pequeña reforma esta listo para habitar y disfrutar de maravilloso piso soleado gracias a su orientación.   Esta muy bien ubicado ya que se encuentra muy cerca del parque vioño, parada de bus, supermercados, colegios, estación ferrocarril como dela estación de autobuses, al igual que esta próximo a centros comerciales y salida de la ciudad. No te pierdas la oportunidad de adquirir esta vivienda como inversión para el mercado de alquiler o como vivienda habitual. Consúltenos condiciones y rentabilidad. No dude en venir a visitarla, le encantará y si lo desea puede conocer todos nuestros inmuebles disponibles en nuestra web. NOTA: Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,False,1087.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña","Piso en DIEGO DELICADO, 32",,,,,,,
39,96711482,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/32/ed/955273094.jpg,,46,3,169000.0,flat,sale,123.0,True,3,2,Alcalde Salorio Suarez,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3613159,-8.4243344,False,https://www.idealista.com/inmueble/96711482/,2740,"Precioso piso en la zona del Ventorrillo. La vivienda se encuentra en muy buen estado de conservación esta zona es muy comercial donde podemos encontrar infinidad de servicios tanto en supermercados colegios, centro de salud dispone de una muy Buena conexión con la entrada y salida de la ciudad. El inmueble es amplio  Distribución: Cocina grande con todos los electrodomésticos, zona de tendedero y lavandería. Salón muy cuadrado y todo exterior. Tres dormitorios el principal con baño incorporado y un pequeño vestidor. Dos cuartos de baño completos.  La carpintería es de color caoba tanto las puertas como el parquet, la carpintería de aluminio de doble y corredera con climalit  La vivienda cuenta como mucha luz en el salón y los dormitorios  Dispone de un amplio trastero y plaza de garaje Este anuncio no es vinculante, puede contener errores, se muestra a titulo informativo y no contractual. Invitamos a conocer esta magnifica propiedad. Este anuncio no es vinculante, puede contener errores. Se muestra a nivel informativo y no contractual.",False,good,False,True,1374.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Alcalde Salorio Suarez,,,,True,False,18000.0,
40,98568214,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/c3/9f/1016634953.jpg,07293,20,9,135000.0,flat,sale,37.0,True,1,1,Ronda Nelle,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3621362,-8.4167599,False,https://www.idealista.com/inmueble/98568214/,2239,"REF: 7293 PISO CON VISTAS DESPEJADAS EN RONDA DE NELLE Apartamento en Ronda de Nelle, próximo a Avda de Arteixo  que consta de, salón muy luminoso con cocina americana con todos los electrodomesticos, ( horno, lavadora, nevera... ), un baño completo con bañera para toda la vivienda y un dormitorio con vistas a la Torre de Hércules. Ubicado cerca de el centro de la ciudad con todos los servicios cerca, ( supermercados, farmacias, transporte publico, ocio... ) Si quieres más información y/o concertar una visita, llámanos al 981914705 o pasa por nuestra oficina en Plaza de Vigo (Calle Menéndez y Pelayo, 12, Bajo). Para encontrar más alternativas  .",True,renew,False,True,3649.0,False,False,False,False,False,False,flat,"Paseo de los Puentes-Santa Margarita, A Coruña",Piso en Ronda Nelle,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,Paseo de los Puentes-Santa Margarita,,,,
41,98694176,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/62/55/1020698557.jpg,07304,32,1,180000.0,flat,sale,55.0,False,1,1,Calle Orzán,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3707376,-8.4058197,False,https://www.idealista.com/inmueble/98694176/,938,"REF. 7304 MONTE ALTO-CENTRO, REFORMADO. Tiene todo de ambas zonas, ubicado en el distrito de uno de los barrios más demandados para vivir; Monte Alto, y  a pocos metros del Paseo Marítimo, el centro, y la Plaza de Pontevedra. Se trata de un apartamento de un dormitorio independiente, un espacio abierto habilitado actualmente como habitación para invitados ubicado en la zona del salón, pero al que se puede hacer un cierre y convertirlo en dormitorio. Consta de una cocina independiente equipada con electrodomésticos. 1 baño completo con plato de ducha. Vivienda soleada, con encanto. 1º sin ascensor. Recientemente se ha renovado tejado y fachada, y la vivienda se ha reformado Si quieres más información y/o concertar una visita, llámanos al 981914705 o pasa por nuestra oficina en Plaza de Vigo (Calle Menéndez y Pelayo 12, Bajo). Para encontrar más alternativas en.",False,good,False,False,3273.0,False,False,False,False,False,False,flat,"Ensanche, A Coruña",Piso en Calle Orzán,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,Ensanche,,,,
42,98393398,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/88/fa/1010668461.jpg,LC47,31,5,170000.0,flat,sale,60.0,True,2,1,Plaza Jose padre rubino,A Coruña,A Coruña,Os Mallos,es,43.3559991,-8.414275,False,https://www.idealista.com/inmueble/98393398/,2689,"En la venta de este inmueble, con nosotros, nadie paga comisión de intermediación, ¡Ninguna de las partes!  ¡Se el primero en enterarte! , mándanos a correo a, explícanos lo que buscas y donde lo buscas, te mantendremos informado de los inmuebles que nos van entrando cada mes.. . 4! , además no tenemos publicada toda nuestra cartera, hay clientes que no quieren que se publicite su inmueble. No usaremos tu correo para otra cosa que no sea informarte de inmuebles ¡que cumplan lo que buscas!... puede que no te mandemos ningún correo, porque no tenemos nada para ti... upss!  Si estás buscando una oportunidad de compra en Viban te traemos este Piso de 60 m2 ubicado sobre la Plaza Padre José Rubinos, sobre Av. Ronda de Outeiro, esquina Av. Arteixo.  El piso cuenta con dos habitaciones espaciosas y luminosas, una de ellas con vista al exterior y otra a patio de luces, las mismas cuentan con armarios empotrados y calefacción por radiador.  También cuenta con un salón comedor espacioso donde se pueden ver los dos espacios separados aunque están juntos, una cocina completa con vista al exterior y un baño amplio, moderno y completo.  El piso se vende semi amueblado, el mismo está en muy buen estado, casi a estrenar y cuenta con un estética moderna que atrae a estudiantes o familias.  Que esperas… ven a visitarlo no te pierdas esta oportunidad! Si necesitas vender tu inmueble ponte contacto con nosotros, nos encargamos de todo y solo por 3.999€ sin sorpresas.",True,good,False,True,2833.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en Plaza Jose padre rubino,,,,,,,
43,95102101,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/1d/b0/925103394.jpg,3361,27,2,135000.0,flat,sale,88.0,True,3,2,Ronda de Outeiro,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3644284,-8.4234093,False,https://www.idealista.com/inmueble/95102101/,2468,"Excelente situación al lado de la avenida de Peruleiro, muy cerquita de la tercera Ronda y a 15 minutos de la playa de Riazor, una vivienda soleada al lado del un parque de los Marineros con pista de fútbol, área infantil y parking público. Una zona con todos los servicios (supermercados, farmacias, colegios, etc. ) La vivienda muy luminosa, totalmente exterior y vistas despejadas, necesita reformas, esta distribuida, en hall y pasillo, 3 dormitorios, salón-comedor en esquina, una despensa, cocina amueblada con electrodomésticos, baño completo con bañera y un aseo pequeño. Tiene los ventanales nuevos de PVC con rotura de puente térmico y suelos de parquet en dormitorios y salón. Gastos de comunidad 42 € mensuales. Edificio renovado con fachada, tejado y ascensor todo nuevo.",False,renew,False,True,1534.0,False,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Piso en Ronda de Outeiro,,,,,,,
44,97330187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/67/97/1031050802.jpg,,24,3,120000.0,flat,sale,96.0,True,3,1,FORCAREI,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3796372,-8.4072086,False,https://www.idealista.com/inmueble/97330187/,748,"OPORTUNIDAD! Vivienda muy espaciosa y luminosa en el corazón de Montealto. a un paso del mercado y a un minuto de la playa. Detrás de la Domus Perfectamente comunicado. Con todos los servicios a mano.  Una bonita vivienda compuesta de recibidor, 3 dormitorios, un gran salón y comedor, una luminosa y amplia cocina, cuarto de baño, dispone de una estancia en galería con orientación al sur.  La vivienda se encuentra en perfectas condiciones de habitabilidad y presenta enorme posibilidades con una pequeña reforma.  La cocina cuenta con todos los electrodomésticos, vitrocerámica, horno, nevera, lavadora, caldera de agua caliente de gas natural.   Suelo de parque, amplios armarios, cuarto de baño completo. No dudes en consultar la información que precises y programar tu vista. Que no se te escape esta oportunidad Podemos ampliar información y asesorar en todo lo necesario.   Contamos con un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades.  ¡Somos de Casa! . NO DUDES EN PREGUNTARNOS.",False,good,False,False,1250.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en FORCAREI,,,,,,,
45,98730461,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/2e/88/1021919912.jpg,EXP02908,23,6,85000.0,penthouse,sale,55.0,True,2,1,Calle Pintor Seijo Rubio,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3540004,-8.3950719,False,https://www.idealista.com/inmueble/98730461/,2605,"Magnífica oportunidad de inversión, con contrato de arrendamiento en vigor, que proporcionaría una buena rentabilidad desde el primer día.    Bien ubicado, en la calle Pintor Seijo Rubio, disfruta de la cercanía de dos grandes parques, como son el parque Europa y el parque de San Diego, la playa de Oza, así como la zona comercial de Cuatro Caminos. Además, se llega al centro en pocos minutos y la salida de la ciudad es rápida y fluida.    El ático, que recibe mucha luz natural a través de ventanas tipo velux, está distribuido en dos dormitorios, cocina, salón, baño, zona de lavandería con tendedero interior y trastero, y cuenta con fontanería y electricidad renovadas, electrodomésticos y suelos de gres.    Actualmente tiene contrato arrendamiento en vigor con las siguientes condiciones:  Fin del contrato el 30/06/2023  Dos contratos independientes por habitación  Renta mensual de 415€    Rentabilidad de un 5.9%    No dejes pasar esta oportunidad de inversión. ¡Llama ahora!",False,good,False,False,1545.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Ático en Calle Pintor Seijo Rubio,,penthouse,,,,,
46,97610978,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/9a/ca/984759330.jpg,P001409,9,bj,79000.0,flat,sale,32.0,False,1,1,Los Castros - Castrillón,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3509404,-8.3992352,False,https://www.idealista.com/inmueble/97610978/,2931,"Piso en venta en Coruña. La vivienda, de aproximadamente 32 metros cuadrados construidos (25 útiles), está distribuido en salón comedor con cocina americana totalmente amueblada y con electrodomésticos, un dormitorio y un baño. Dispone de armarios empotrados y un trastero de 4 m2. Ubicado en la quinta planta de edificio con ascensor, incluye trastero. Situado cerca de todos los servicios. Impuestos no incluidos Publicación a título informativo, no vinculante ni contractual, puede contener errores o estar sujeto a variaciones.",False,good,False,True,2469.0,True,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso,,,,,,,
47,94894144,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/54/52/932681242.jpg,3349,34,1,110000.0,flat,sale,89.0,True,3,2,Calle Alcalde Lens,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3623725,-8.4168969,False,https://www.idealista.com/inmueble/94894144/,2227,"Al lado de la plaza de las Conchiñas y de la avenida de Finisterre y a 5 minutos de la Ronda de Nelle y del parque Santa Margarita. Una zona con todos los servicios (supermercados, farmacias, área comercial, etc. ) Es un vivienda que necesita reformas, bien distribuido con una superficie de 74 m2 útiles, dispone de 3 dormitorios, salón-comedor, cocina amueblada con electrodomésticos con salida a una terraza la mitad cubierta y dos baños completos ambos con con ducha con mampara, el piso necesita reformas tiene los suelos de tarima flotante, ventanales de aluminio lacado en blanco. Además el edificio esta totalmente renovado, fachada, patios, escaleras y ascensor todo nuevo.",False,renew,False,True,1236.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Calle Alcalde Lens,,,,,,,
48,98208590,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/69/09/1004082974.jpg,,40,2,146000.0,flat,sale,70.0,True,3,1,Avenida DE OZA,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3518802,-8.3892504,False,https://www.idealista.com/inmueble/98208590/,2924,"Excelente oportunidad  Bonito apartamento con 3 dormitorios, cocina, salón, baño, con gran terraza muy soleada. La terraza dispone de una amplia zona cubierta, ""Chill Out"", con dos estancias, recientemente rehabilitadas, excelente para estudio, almacén, sala de juegos, cuarto de ensayo, estudio, taller, etc.    En la Avenida de Oza, con todos los servicios a mano, supermercados, centros escolares, centros de salud. perfectamente comunicado con salidas de la ciudad y aun paso del centro. La vivienda está recientemente rehabilitada, distribuida de la siguiente forma: Un hall de entrada donde dispone de un gran armario empotrado de excelente servicio, un cuarto de baño completo y la cocina con ventanas a patio interior del edificio.  Dos dormitorios con luminaria al salón y al otro dormitorio, que tienen ventanas a la terraza, la puerta de acceso a la terraza se encuentra en el salón.  Los dormitorios disponen de armarios /vestidor, a estrenar  La cocina dispone de encimera, horno y calentador de gas butano, nevera, lavadora, campana de extracción nuevos.  Tarima flotante a estrenar, zócalos y puertas nuevas lacados en blanco. La zona cubierta de la terraza dispone de dos estancias, con tarima flotante, falso techo, paredes recién pintadas iluminación led, todo a estrenar. Presentando un excelente espacio para multitud de posibilidades.  No dudes en consultar la información que precises y programar tu vista. Que no se te escape esta oportunidad, escucharemos tu oferta. Podemos ampliar información y asesorar en todo lo necesario.  Contamos con un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades.  ¡Somos de Casa! . NO DUDES EN PREGUNTARNOS.",False,good,False,True,2086.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Avenida DE OZA,,,,,,,
